folio,Hmemberstotal12,Hmemberstotal10,Cedad_meses10,Ctestsfactor1_10,Mfraclabor10,Mwage10,Mnlincome10,Ffraclabor10,Fwage10,Fnlincome10,Cfactorbirth,Meffort10,Feffort10,CfactorInv10,Cchildcare10,Cliveswithfather10,Cliveswithmother10,Cedad_meses12,Ctestsfactor4_2012,Cliveswithfather12,Cliveswithmother12,Mage12,Myrschool12,Mfraclabor12,Fage12,Fyrschool12,Ffraclabor12,Mwage12,Mnlincome12,Fwage12,Fnlincome12,Hbarg,Hbarg1,Hbarg2,Hbarg3,Hbarg4,Meffort12,Feffort12,CfactorInv12,Hchores12,Cchildcare12,Ccareskills,Hchildcareobs,FMRATIO,Unemployment,Wageratio,Distance,MTJH,Magegroup10,Magegroup12,Fage10,Mage10,Mage2_12,Fage2_12,Mage2_10,Fage2_10,Mwagepred,Fwagepred,Agedif,Edudif,ymratio,ymdif,wageratio,CSTDtepsi_pb_coo10,CSTDtepsi_pb_len10,CSTDtepsi_pb_mot10,CSTDtvip_pb10,CSTDcbcl1_pb_110,CSTDcbcl1_pb_210,CSTDcbcl1_pb_310,CSTDcbcl1_pb_410,CSTDcbcl1_pb_510,CSTDcbcl1_pb_610,CSTDcbcl1_pb_710,CSTDtadi_pb_cog12,CSTDtadi_pb_mot12,CSTDtadi_pb_len12,CSTDtadi_pb_se12,CSTDbt_112,CSTDbt_212,CSTDbt_312,CSTDbt_412,CSTDbt_512,CSTDbt_t12,CSTDhtks_st12,CSTDbdst_st12,CSTDppvt_t12,Ccondpregg3_1,Ccondpregg3_2,Ccondpregg3_3,Ccondpregg3_4,Ccondpregg3_5,Ccondpregg3_6,Ccondpregg3_7,Ccondpregg3_8,Ccondpregg3_9,Ccondpregg4a_1,Ccondpregg4a_2,Ccondpregg4a_3,Ccondpregg4a_4,Ccondpregg4a_5,Ccondpregg4a_6,Ccondpregg4a_7,Ccondpregg7b,Ccondpregg8b,Ccondpregg9,Ccondpregg11b,Ccondpregpreterm,Ccondpregg24,Ccondpregg23,Cwais_pb_num,Cwais_pb_vo,Cbfi_pb_ama,Cbfi_pb_ape,Cbfi_pb_ext,Cbfi_pb_neu,Cbfi_pb_res,Cpsi_pb_total,Hbargg2a,Hbargg2b,Hbargg2c,Hbargg2d,Hbargg2e,Hbargg2f,Hbargg2g,Hbargg2h,Hbargg2i,Hbargg2j,Hwomdecide12,Hfathdecides12,Hbothdecide12,Hcaresacwom12,Hcaresacman12,Hopofman121,Hopofman122,Hopofman123,Hopofman124,Cinvh310,Cinvh410,Cinvh510,Cinvh610,Cinvh710,Cinvh810,Cinvh910,Cinvh1310,Cinvf11a,Cinvf11b,Cinvf11c,Cinvf11d,Cinvf11e,Cinvf11f,Cinvf11g,Cinvf11h,Cinvf11i,Cinvf11j,Cinvf11k,Cinvhm2_10,Cinvhm2_11,Cinvhm2_12,Cinvhm2_13,Cinvhm2_14,Cinvhm2_15,Cinvhm2_16,Cinvhm2_18,Csharesbedroomhowmany12,Csharesbedhowmany12,g42_a2,g42_b2,g42_c2,g42_d2,g42_e2,g42_f2,g42_a1,g42_b1,g42_c1,g42_d1,g42_e1,g42_f1,f21a_p_t,f21b_p_t,f21c_p_t,f21d_p_t,f21e_p_t,f21f_p_t,f21g_p_t,f21h_p_t,f21i_p_t,f21j_p_t,f21k_p_t,f21l_p_t,f21m_p_t,f21n_p_t,f21a_m_t,f21b_m_t,f21c_m_t,f21d_m_t,f21e_m_t,f21f_m_t,f21g_m_t,f21h_m_t,f21i_m_t,f21j_m_t,f21k_m_t,f21l_m_t,f21m_m_t,f21n_m_t
100011,4,4,52,.6820467,1,54418.61,0,1,43604.65,0,1.404256,12.63322,4.845051,1.309661,1,1,1,77,1.116661,1,1,48,12,1,46,12,1,37375.42,0,41860.47,0,.3516846,.5179843,.5107414,.7634812,.635091,1.886253,.7471387,-.6923691,0,1,1.200624,.2374789,.9824559,.5751494,1.35579,.0181003,1,4,4,44,46,2304,2116,2116,1936,37375.42,41860.47,-2,0,.5,0,1.12,1.872751,.9561657,1.779848,.6492901,-1.205413,.358589,-.2191616,-.4828277,-1.261255,-.5931354,-1.941489,.607997,.9660543,1.119968,1.117154,.9591308,.9908643,1.219851,1.219917,1.083675,1.279022,.5757913,-1.535083,.8933662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,1.7368265390396118,1.5832711458206177,.07355461,-1.5178593,.83313275,-.77818352,1.4881454,-1.7191818,1.7355032,-1.461758,-.625335,.348062,-.586418,.342985,-1.42159,-.372112,.232483,.314181,.79116,.940521,1,0,0,.5621009,-1.245149,1,0,0,0,1,1,0,1,1,1,1,1,.101193,2.65701,3.30524,2.24755,-.751969,-1.32739,-.405438,.391981,.556102,1.56396,.973303,0,0,1,0,0,0,0,0,-1.438371,-.8026611,0,1,1,1,1,0,1,1,1,1,1,1,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.0453803874552249908,.1532019078731536865,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,-.759460151195526123,-.9811438918113708496,-.2995586097240447998,.5475333929061889648,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,-.1999451965093612671,-.6095348596572875977,.1328473389148712158,.6693452596664428711,-.9620571732521057129,.2551655173301696777,.4686608612537384033,.5057907700538635254,-.6579179167747497559,.2139534652233123779,1.908711791038513184,.2014222145080566406,.2232741862535476685
100411,3,3,47,-.9709528,1,37936.05,0,1,28343.02,0,.7762272,2.636495,1.360248,1.309661,1,1,1,77,.8863314,1,1,30,14,1,43,13,1,48837.21,0,40000,0,.2870437,.0706161,.0553246,-.0416118,.4435561,5.431368,.5695153,-.3838601,0,1,-.8752478,.195592,.9824559,.5751494,1.35579,.0287759,1,2,3,41,28,900,1849,784,1681,48837.21,40000,13,-1,.5,0,.8190476,.9259962,1.088253,.7333107,.6492901,1.164726,-.3142838,.5313588,-.037847,-.1543688,1.665208,.8183647,1.088352,.8052025,1.004454,.9920848,.7379244,.8578215,.5855784,.3021595,.7338367,.7467145,.5757913,-.0354935,.6516514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,-.34167373180389404,-.87900310754776001,.56802783,-1.1148064,-.26698438,.16657268,-1.2291142,1.7890597,.22287982,.0115413,.544526,.348062,.605998,-1.1108,-.27875,-.372112,.232483,.314181,.79116,.940521,1,0,0,.5621009,.5081961,0,1,0,0,1,1,0,1,1,1,1,1,.101193,2.65701,-1.29817,-1.49778,-1.57571,.15234,.462406,-.740558,-1.36471,-2.03958,.026977,0,0,1,1,0,0,0,0,-1.438371,-.8026611,0,1,0,1,0,0,1,0,0,1,0,1,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.7810565829277038574,.1532019078731536865,-1.118823051452636719,-.8433921337127685547,-.2546564042568206787,-.759460151195526123,-.3047009706497192383,-.2995586097240447998,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,-.1999451965093612671,1.279269218444824219,.1328473389148712158,-.4910799562931060791,1.000243306159973145,1.133642792701721191,1.53026580810546875,.5057907700538635254,1.118056058883666992,1.079757571220397949,1.908711791038513184,1.091064691543579102,1.091093540191650391
100561,4,4,45,-.1516075,1,63720.93,0,1,47007.24,930.2325,1.045261,4.865172,4.865172,.8248335,1,1,1,71,1.059415,1,1,34,15,1,41,15,1,250726.8,0,240697.7,0,.3606044,.5797169,.5491344,.3770896,.4688585,.9845384,.628193,-.1703848,0,1,-.6657107,.0244182,.9824559,.5751494,1.35579,.051601,1,3,3,39,32,1156,1681,1024,1521,250726.8,240697.7,7,0,.5,0,.96,.4526186,.9561657,.7333107,-.1188757,-.189639,-.6507202,-.5944218,-.9278083,-.5233309,-.5931354,.1911251,.8481745,.8052025,.8889396,.9920848,.5167179,1.123907,1.219851,.7610382,1.083675,1.126934,.7141312,.4643697,.8933662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,1.4543122053146362,.59836143255233765,-.91539183,1.4186688,-1.0003958,-1.2505616,-.88945674,-.19385939,.03380189,.5472866,.544526,.348062,-.586418,.342985,-1.42159,-.372112,.232483,.314181,.79116,-.377268,0,0,1,.5621009,.5081961,0,1,0,0,1,0,0,1,1,1,1,1,.101193,-.103786,.236301,-.56145,.071768,-.587525,.462406,-.740558,-.404307,-.598162,-1.86567,0,1,1,1,0,0,0,0,-.4176122,-.8026611,0,1,0,1,1,1,0,1,0,1,1,1,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.7810565829277038574,-.5461962223052978516,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,-.759460151195526123,-.3047009706497192383,-.2995586097240447998,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,-.1999451965093612671,-.6095348596572875977,-1.039382338523864746,-.4910799562931060791,.0190930496901273727,.2551655173301696777,.4686608612537384033,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414
100611,3,3,46,1.070705,1,97674.41,0,1,58604.65,0,1.243777,12.63322,2.975923,1.389917,1,1,1,71,1.366601,1,1,25,12,0,31,12,1,0,3334.884,71947.68,0,.3646372,.6076272,.7211074,.4017513,.4466998,.727741,.3784924,-.2057353,0,1,-.5850186,.1325868,.9824559,.5751494,1.35579,.015323,1,2,2,29,23,625,961,529,841,45074.84,71947.68,6,0,0,-3334.884,1.596183,1.636063,1.352428,1.779848,-.3982088,-1.205413,-.9871566,-.969682,-.4828277,-1.261255,-2.286893,-1.690594,.9682631,1.126906,1.119968,1.117154,1.180337,1.25695,1.219851,1.219917,.5589177,1.279022,.7141312,2.088925,1.521825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,1.0708993673324585,1.0908162593841553,.07355461,-1.2875433,-1.0003958,.16657268,-.37997058,-.6514561,-.91158772,-.0777495,.544526,.348062,.605998,.342985,.864087,.839751,.232483,.314181,.79116,-.377268,0,1,0,.5621009,.5081961,0,1,0,0,1,1,1,1,1,1,0,1,-1.31119,-1.48418,-1.29817,1.31122,-1.57571,.892206,-1.27328,-3.00563,-3.28553,-2.03958,.026977,0,1,1,1,0,0,0,0,-.4176122,.4383711,0,0,1,1,1,0,1,1,1,1,1,1,-.7810919284820556641,-.090351402759552002,-.8977436423301696777,-.7810565829277038574,-.5461962223052978516,.2869282662868499756,-.1745769083499908447,-.9871476292610168457,.6696137785911560059,-.9811438918113708496,-.9655997753143310547,-.2010470479726791382,-.9808602333068847656,-.9540673494338989258,-1.186030864715576172,-.1999451965093612671,-1.55393683910369873,-1.039382338523864746,-.4910799562931060791,.0190930496901273727,.2551655173301696777,-.592944025993347168,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414
100891,6,4,43,.4155863,0,0,697.6744,1,34883.72,0,.5447623,8.323645,1.774552,.6440976,1,1,1,68,.8571162,1,1,35,12,0,30,12,1,0,0,119912.8,3526.047,.3525867,.5242274,.5042022,.5416467,.5913575,1.778963,.4075151,.8858807,0,1,.2457809,.2016358,.9824559,.5751494,1.35579,.032927,1,3,3,28,33,1225,900,1089,784,66952.97,119912.8,-5,0,1,3526.047,1.791,-.4941366,.8240783,1.431002,.5096236,-.5282304,-1.660029,.5313588,-.4828277,-1.261255,-1.722307,-1.439698,.9682631,-.4816115,1.119968,.8670153,.7379244,.7247788,.7441465,.4551191,1.083675,.8607804,.5757913,.4643697,1.328453,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,.38479220867156982,.59836143255233765,.07355461,-.42385863,-.26698438,.00911331,.12951558,-.49892386,.97919151,-.0331041,.544526,.348062,.605998,.342985,-.27875,.839751,.232483,.314181,.79116,.940521,1,0,0,.5621009,-1.245149,1,0,0,0,1,1,1,0,1,0,1,0,.101193,1.27661,.236301,.374884,-.751969,-.587525,-.405438,.391981,-.404307,-.598162,.026977,1,1,0,1,1,1,0,1,-.4176122,-.8026611,0,0,0,0,1,1,1,1,1,0,1,1,-.7810919284820556641,-.809261620044708252,-.8977436423301696777,-.0453803874552249908,-.5461962223052978516,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,-.759460151195526123,-.9811438918113708496,-.9655997753143310547,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,.8028440475463867188,.8030965328216552734,.3348671793937683105,.1328473389148712158,-.4910799562931060791,.0190930496901273727,1.133642792701721191,1.53026580810546875,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414
101051,4,4,40,-1.32517,1,18687.71,18604.65,1,69767.44,0,1.248485,12.63322,.6457357,1.320389,1,1,1,67,.8344839,1,1,32,14,1,38,12,1,52325.59,0,83720.94,0,.0574295,-1.518502,-1.564783,-2.021183,.2855387,2.242703,.4803802,1.149834,0,1,.6100931,.213827,.9824559,.5751494,1.35579,.0348632,1,2,3,36,30,1024,1444,900,1296,52325.59,83720.94,6,-2,.5,0,1.6,-.020759,.9561657,.3844649,.0207908,1.841909,1.031462,.5313588,1.297095,-1.261255,1.100622,-.6870103,1.088352,1.126906,1.119968,.6168763,.5167179,.8578215,1.061283,.4551191,-.1407581,.6706706,.7833012,-.9102542,.6516514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,1.837725043296814,2.0757260322570801,-.42091861,-1.2299644,1.9332499,1.8986257,-.37997058,-.04132715,.41195774,-.0777495,1.71439,-1.23012,1.79842,-1.1108,2.00692,2.05161,-1.213,-1.16025,-.831687,.940521,0,0,1,.5621009,.5081961,0,1,0,0,0,1,1,1,1,1,1,1,.101193,1.27661,.236301,.374884,.071768,-.587525,.462406,.391981,.556102,-.598162,-1.86567,1,1,1,1,1,1,0,1,-.4176122,-.8026611,0,0,0,1,0,0,1,1,1,1,1,1,-.7810919284820556641,-.090351402759552002,-.8977436423301696777,-.0453803874552249908,-.5461962223052978516,.2869282662868499756,-.1745769083499908447,-.2546564042568206787,-.0449231751263141632,-.9811438918113708496,-.9655997753143310547,-.9496274590492248535,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,.8030965328216552734,.3348671793937683105,.1328473389148712158,-.4910799562931060791,1.000243306159973145,1.133642792701721191,.4686608612537384033,.5057907700538635254,.2300691008567810059,.2139534652233123779,-1.433861851692199707,.2014222145080566406,.2232741862535476685
101061,4,4,40,.0413044,0,0,5462.326,1,246677.7,0,.9509436,12.63322,.1829941,1.857018,0,1,1,67,.5948976,1,1,51,6,0,60,6,1,0,61474.42,37674.42,0,.3708248,.6504505,.7709236,.7829538,.6100976,.8052407,.718217,-.0943792,0,1,.2130017,.0689493,.9824559,.5751494,1.35579,.040798,1,4,5,58,49,2601,3600,2401,3364,9510.33,37674.42,9,0,0,-61474.42,3.961421,.4526186,-.3647082,.3844649,1.207956,-.5282304,-.3142838,-1.344942,-.9278083,.2145934,-.5931354,-1.439698,.8481745,.6443508,1.004454,.7419458,.7379244,.591736,.5855784,-.9215168,.9087556,.404517,.7833012,-.9102542,.4582795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,-.05915939435362816,.10590657591819763,.07355461,-.8269115,1.1998385,-1.2505616,-.88945674,-.95652057,.03380189,-1.64034,-.625335,.348062,.605998,.342985,-.27875,.839751,.232483,.314181,.79116,-.377268,0,1,0,.5621009,-1.245149,1,0,0,0,1,1,1,1,1,1,1,1,-1.31119,1.27661,.236301,-.56145,-.751969,.15234,-.405438,-.740558,-.404307,-.598162,-.919348,1,1,1,0,0,0,0,0,.6031469,-.8026611,0,0,0,0,0,0,1,1,1,1,1,1,-.7810919284820556641,-.809261620044708252,-.8977436423301696777,-.7810565829277038574,-.5461962223052978516,.9898039102554321289,.4942382872104644775,-.2546564042568206787,.6696137785911560059,-.3047009706497192383,-.2995586097240447998,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,-1.186030864715576172,-.1999451965093612671,-.6095348596572875977,.1328473389148712158,-.4910799562931060791,.0190930496901273727,-.6233117580413818359,-.592944025993347168,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414
101141,3,4,40,-1.823819,1,31395.35,9302.325,0,0,0,1.026876,8.183647,.1829941,.8532873,1,1,1,65,.947697,1,1,24,12,1,27,12,1,57558.14,3334.884,52325.58,0,.3110393,.2366855,.2169997,.0200446,.436288,1.968988,.992229,-.5382842,0,1,.8148621,.2524381,.9824559,.5751494,1.35579,.0544003,1,2,2,25,22,576,729,484,625,57558.14,52325.58,3,0,0,-3334.884,.9090908,-.9675142,-.2326208,.3844649,-1.306041,.4875438,1.704335,.1560986,-.037847,-.5233309,1.100622,.6929168,.4879083,.6443508,1.119968,.6168763,.7379244,1.25695,1.219851,.9139978,.9087556,1.202978,.4374514,2.213891,-.1701789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,.4856906533241272,.10590657591819763,1.5569743,-.53901659,.28307419,1.7411664,.2993443,-.04132715,.41195774,-.2116859,.544526,-1.23012,.605998,-1.1108,.864087,.839751,1.67797,1.78861,-.831687,.940521,1,0,0,.5621009,.5081961,0,1,0,0,0,1,1,1,1,1,0,1,-1.31119,-.103786,-1.29817,-.56145,-.751969,.15234,-1.27328,.391981,.556102,.122547,.026977,0,0,1,1,0,0,0,0,.6031469,-.8026611,0,0,0,0,0,0,1,0,1,1,1,1,-.0635507106781005859,-.090351402759552002,.4890492856502532959,-.7810565829277038574,-.5461962223052978516,-.4159473776817321777,1.163053512573242188,-.9871476292610168457,.6696137785911560059,-.3047009706497192383,.3664825856685638428,-.9496274590492248535,.3727986514568328857,-.281720578670501709,.8028440475463867188,.8030965328216552734,1.279269218444824219,.1328473389148712158,-.4910799562931060791,1.000243306159973145,1.133642792701721191,-1.654549002647399902,.5057907700538635254,.2300691008567810059,.2139534652233123779,-1.433861851692199707,-.6882202625274658203,.2232741862535476685
101351,5,7,37,-1.428476,0,0,6046.512,1,31146.18,0,.9678178,8.226034,.6457357,1.489959,0,1,1,63,.5726974,1,1,38,15,0,28,12,1,0,5002.326,112126.3,0,.2433401,-.2318482,-.2692308,-.5730146,.3946014,3.729136,.4905369,1.103876,0,1,1.306614,.1258014,.9824559,.5751494,1.35579,.0522959,1,3,3,26,36,1444,784,1296,676,101659.7,112126.3,-10,-3,0,-5002.326,1.102957,-1.677581,-1.685582,-2.057456,-1.306041,.1489524,-.3142838,.1560986,-.037847,-.892293,-1.157721,-1.188802,.0075535,.483499,.6579115,.6168763,1.401544,.9908643,.4270104,-.1567191,.9087556,.7847365,-.8767776,-.7852884,.2649077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,.06191866472363472,.10590657591819763,.07355461,1.1883528,-.26698438,1.2687883,-.37997058,-.49892386,1.7355032,-1.461758,.544526,.348062,.605998,-1.1108,.864087,.839751,.232483,.314181,-.831687,.940521,0,0,1,.5621009,.5081961,0,1,0,0,1,1,1,1,1,0,1,1,.101193,-.103786,.236301,-.56145,-1.57571,-.587525,-.405438,.391981,.556102,-1.31887,.026977,1,1,1,1,1,1,0,1,-.4176122,.4383711,0,0,0,1,0,0,0,1,1,1,1,1,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.0453803874552249908,-.5461962223052978516,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,-.759460151195526123,-.3047009706497192383,-.9655997753143310547,-.2010470479726791382,-.9808602333068847656,-.9540673494338989258,1.797281503677368164,1.806138277053833008,1.279269218444824219,.1328473389148712158,-.4910799562931060791,1.000243306159973145,1.133642792701721191,.4686608612537384033,.5057907700538635254,.2300691008567810059,.2139534652233123779,-.3196706473827362061,.2014222145080566406,.2232741862535476685
101461,6,8,35,-2.587384,0,0,19186.05,1,5232.558,0,.6212698,7.385009,.8111752,.6655329,1,1,1,63,.7996528,1,1,35,10,0,32,8,1,0,8337.209,39680.23,0,.4424351,1.146052,1.269071,1.324914,.6500288,.742822,.3788624,-1.179452,0,1,-.0308586,.2292008,.9824559,.5751494,1.35579,.0284652,1,3,3,30,33,1225,1024,1089,900,46287.55,39680.23,-3,-2,0,-8337.209,.857255,-.9675142,-1.157233,-1.010918,-1.306041,1.164726,1.704335,1.657139,-.037847,-.5233309,.5360361,1.821948,.607997,.9660543,.7734255,.9920848,.9591308,.9908643,.7441465,-.0037595,.7338367,.7847365,-.8767776,-.7852884,.5549654,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-.126765,-.184256,-.274115,-.087151,0,.88928258419036865,-.38654825091362,2.0514475,.03677322,.46642704,.32403205,-.21014186,.87386627,-1.1006656,-.2116859,-.625335,1.92624,-.586418,.342985,-.27875,.839751,.232483,.314181,.79116,-.377268,0,1,0,.5621009,-1.245149,1,0,0,0,1,1,1,1,1,0,0,0,-1.31119,-.103786,-1.29817,1.31122,-1.57571,.15234,-1.27328,.391981,.556102,-.598162,.973303,0,0,0,0,0,0,0,0,-.4176122,-.8026611,0,0,0,0,1,0,1,1,1,1,0,1,-.7810919284820556641,-.090351402759552002,-.8977436423301696777,-.0453803874552249908,-.5461962223052978516,.2869282662868499756,-.8433921337127685547,-.2546564042568206787,.6696137785911560059,-.9811438918113708496,-.9655997753143310547,-.9496274590492248535,-.9808602333068847656,-.9540673494338989258,-1.186030864715576172,-1.202986955642700195,-1.55393683910369873,-1.039382338523864746,-.4910799562931060791,1.000243306159973145,1.133642792701721191,.4686608612537384033,-1.906986117362976074,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414
101671,6,6,32,-1.863925,0,0,1511.628,1,81395.35,0,-.0942884,5.23669,.1829941,.5165941,1,1,1,59,.4954525,1,1,25,12,1,33,12,1,47093.02,0,32703.49,0,.2317116,-.3123271,-.3479125,-.6196921,.3955589,.7185587,.4953953,-.8345401,0,1,.1634653,.1876832,.9824559,.5751494,1.35579,.0142367,1,2,2,31,23,625,1089,529,961,47093.02,32703.49,8,0,.5,0,.6944444,-1.677581,-1.553495,-1.70861,-1.026708,.4875438,.0221526,1.281879,-.4828277,.9525176,-1.157721,-.5615624,.2477309,.483499,-.1506867,.1165983,.5167179,.4586932,1.061283,.1492,.5589177,.6326487,.8524711,3.088652,.4099366,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,-2.1981985569000244,-1.3714579343795776,-.42091861,-.53901659,1.3831913,.00911331,-.71962802,-.6514561,.97919151,.8598047,.544526,-1.23012,.605998,.342985,-.27875,.839751,.232483,.314181,-.831687,.940521,0,0,1,.5621009,.5081961,0,1,0,0,1,0,1,0,1,0,1,1,.101193,1.27661,.236301,2.24755,.071768,.892206,2.19809,.391981,-.404307,.843255,.026977,0,0,0,0,1,0,0,0,.6031469,-.8026611,0,0,0,0,0,0,0,0,1,1,1,1,-.7810919284820556641,-.809261620044708252,-.8977436423301696777,-.7810565829277038574,-.5461962223052978516,.2869282662868499756,-.1745769083499908447,-.2546564042568206787,-.0449231751263141632,-.3047009706497192383,-.2995586097240447998,-.9496274590492248535,-.3040307760238647461,-.281720578670501709,-1.186030864715576172,-.1999451965093612671,-.6095348596572875977,-1.039382338523864746,-.4910799562931060791,.0190930496901273727,.2551655173301696777,-.592944025993347168,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-1.433861851692199707,-.6882202625274658203,-.6445451974868774414
101761,4,4,32,-2.346406,1,37209.3,1627.907,0,0,17441.86,.9869453,12.63322,12.63322,1.857018,1,1,1,58,-.2365724,1,1,26,12,1,30,12,0,54941.86,3339.07,0,7441.86,.4089389,.9142314,.8927607,.6804177,.4706023,.7993116,1.442932,-1.265949,0,1,-.3394023,.3030066,.9824559,.5751494,1.35579,.0380796,1,2,2,28,24,676,900,576,784,54941.86,94429.43,4,0,.69028,4102.791,1.718715,-.7308254,-1.421407,-.6620726,-.6775419,.8261352,.358589,1.657139,1.742076,-.1543688,.5360361,1.06926,-.7129788,.8052025,-1.190313,-.2586101,-.1469014,.591736,.7441465,.6080787,-1.365191,.1763853,.2991115,-.5353568,-.7502944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,.82874381542205811,.59836143255233765,.07355461,-1.1148064,-.63369009,.48149142,-.21014186,.41626956,.22287982,-.122395,.544526,.348062,.605998,.342985,.864087,-.372112,1.67797,.314181,.79116,-.377268,1,0,0,.5621009,.5081961,0,1,0,0,1,1,1,1,1,1,1,1,-1.31119,2.65701,.236301,1.31122,1.71924,.892206,2.19809,-5.27071,-.404307,.843255,.026977,0,0,0,0,0,0,0,1,-.4176122,-.8026611,1,1,1,1,1,1,1,1,1,1,1,1,.6539905071258544922,.628558814525604248,-.8977436423301696777,-.0453803874552249908,-.5461962223052978516,.9898039102554321289,1.163053512573242188,.4778348207473754883,.6696137785911560059,-.3047009706497192383,-.2995586097240447998,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,-1.202986955642700195,-.6095348596572875977,-1.039382338523864746,-.4910799562931060791,.0190930496901273727,.2551655173301696777,-.592944025993347168,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414
101801,10,9,31,-1.271621,0,0,7558.14,1,69767.44,0,.398848,8.183647,5.23669,1.857018,1,1,1,57,-.1532143,1,1,28,10,0,35,7,1,0,8337.209,34883.72,0,.4108336,.9273438,.9081011,.7426437,.4800279,1.395782,.4453645,-.2648737,0,1,.1814943,.3671634,.9824559,.5751494,1.35579,.0301669,1,2,2,33,26,784,1225,676,1089,32510.07,34883.72,7,-3,0,-8337.209,1.073013,-1.204203,-1.685582,-1.359764,-1.306041,-.8668218,-.6507202,-.969682,-1.372789,-.1543688,1.100622,-.1852186,-.5928901,-.4816115,-.1506867,.1165983,.7379244,.0595649,-.0486938,-.0037595,.9087556,.3284731,-.6692678,-.5353568,-1.040352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,-1.5928101539611816,-2.3563675880432129,1.5569743,.03677322,.83313275,-.46326479,-1.3989429,-1.4141173,-.7225098,-.0777495,.544526,.348062,.605998,.342985,-.27875,-.372112,.232483,1.78861,.79116,-.377268,1,0,0,.5621009,.5081961,0,1,0,0,1,1,1,1,1,1,1,1,.101193,-1.48418,.236301,-.56145,.071768,-.587525,.462406,.391981,.556102,-.598162,.026977,0,0,1,1,1,0,0,0,1.623906,-.8026611,0,0,1,1,1,1,1,0,1,1,1,1,-.0635507106781005859,-.090351402759552002,-.8977436423301696777,-.0453803874552249908,-.5461962223052978516,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,-.759460151195526123,-.3047009706497192383,-.9655997753143310547,-.2010470479726791382,-.9808602333068847656,-.9540673494338989258,-.1915934085845947266,-.1999451965093612671,-.6095348596572875977,.1328473389148712158,-.4910799562931060791,-.9620571732521057129,.2551655173301696777,.4686608612537384033,.5057907700538635254,-.6579179167747497559,.2139534652233123779,-.3196706473827362061,.2014222145080566406,.2232741862535476685
