4,4,52,.6820467,1,54418.61,0,1,43604.65,0,1.404256,12.63322,4.845051,1.309661,1,1,1,77,1.116661,1,1,48,12,1,46,12,1,37375.42,0,41860.47,0,.3516846,.5179843,.5107414,.7634812,.635091,1.886253,.7471387,-.6923691,0,1,1.200624,.2374789,.9824559,.5751494,1.35579,.0181003,1,4,4,44,46,2304,2116,2116,1936,37375.42,41860.47,-2,0,.5,0,1.12,1.872751,.9561657,1.779848,.6492901,-1.205413,.358589,-.2191616,-.4828277,-1.261255,-.5931354,-1.941489,.607997,.9660543,1.119968,1.117154,.9591308,.9908643,1.219851,1.219917,1.083675,1.279022,.5757913,-1.535083,.8933662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,1.7368265390396118,1.5832711458206177,.07355461,-1.5178593,.83313275,-.77818352,1.4881454,-1.7191818,1.7355032,-1.461758,-.625335,.348062,-.586418,.342985,-1.42159,-.372112,.232483,.314181,.79116,.940521,1,0,0,.5621009,-1.245149,1,0,0,0,1,1,0,1,1,1,1,1,.101193,2.65701,3.30524,2.24755,-.751969,-1.32739,-.405438,.391981,.556102,1.56396,.973303,0,0,1,0,0,0,0,0,-1.438371,-.8026611,0,1,1,1,1,0,1,1,1,1,1,1,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.0453803874552249908,.1532019078731536865,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,-.759460151195526123,-.9811438918113708496,-.2995586097240447998,.5475333929061889648,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,-.1999451965093612671,-.6095348596572875977,.1328473389148712158,.6693452596664428711,-.9620571732521057129,.2551655173301696777,.4686608612537384033,.5057907700538635254,-.6579179167747497559,.2139534652233123779,1.908711791038513184,.2014222145080566406,.2232741862535476685,16,90,105
3,3,47,-.9709528,1,37936.05,0,1,28343.02,0,.7762272,2.636495,1.360248,1.309661,1,1,1,77,.8863314,1,1,30,14,1,43,13,1,48837.21,0,40000,0,.2870437,.0706161,.0553246,-.0416118,.4435561,5.431368,.5695153,-.3838601,0,1,-.8752478,.195592,.9824559,.5751494,1.35579,.0287759,1,2,3,41,28,900,1849,784,1681,48837.21,40000,13,-1,.5,0,.8190476,.9259962,1.088253,.7333107,.6492901,1.164726,-.3142838,.5313588,-.037847,-.1543688,1.665208,.8183647,1.088352,.8052025,1.004454,.9920848,.7379244,.8578215,.5855784,.3021595,.7338367,.7467145,.5757913,-.0354935,.6516514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,-.34167373180389404,-.87900310754776001,.56802783,-1.1148064,-.26698438,.16657268,-1.2291142,1.7890597,.22287982,.0115413,.544526,.348062,.605998,-1.1108,-.27875,-.372112,.232483,.314181,.79116,.940521,1,0,0,.5621009,.5081961,0,1,0,0,1,1,0,1,1,1,1,1,.101193,2.65701,-1.29817,-1.49778,-1.57571,.15234,.462406,-.740558,-1.36471,-2.03958,.026977,0,0,1,1,0,0,0,0,-1.438371,-.8026611,0,1,0,1,0,0,1,0,0,1,0,1,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.7810565829277038574,.1532019078731536865,-1.118823051452636719,-.8433921337127685547,-.2546564042568206787,-.759460151195526123,-.3047009706497192383,-.2995586097240447998,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,-.1999451965093612671,1.279269218444824219,.1328473389148712158,-.4910799562931060791,1.000243306159973145,1.133642792701721191,1.53026580810546875,.5057907700538635254,1.118056058883666992,1.079757571220397949,1.908711791038513184,1.091064691543579102,1.091093540191650391,10,89,105
4,4,45,-.1516075,1,63720.93,0,1,47007.24,930.2325,1.045261,4.865172,4.865172,.8248335,1,1,1,71,1.059415,1,1,34,15,1,41,15,1,250726.8,0,240697.7,0,.3606044,.5797169,.5491344,.3770896,.4688585,.9845384,.628193,-.1703848,0,1,-.6657107,.0244182,.9824559,.5751494,1.35579,.051601,1,3,3,39,32,1156,1681,1024,1521,250726.8,240697.7,7,0,.5,0,.96,.4526186,.9561657,.7333107,-.1188757,-.189639,-.6507202,-.5944218,-.9278083,-.5233309,-.5931354,.1911251,.8481745,.8052025,.8889396,.9920848,.5167179,1.123907,1.219851,.7610382,1.083675,1.126934,.7141312,.4643697,.8933662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,1.4543122053146362,.59836143255233765,-.91539183,1.4186688,-1.0003958,-1.2505616,-.88945674,-.19385939,.03380189,.5472866,.544526,.348062,-.586418,.342985,-1.42159,-.372112,.232483,.314181,.79116,-.377268,0,0,1,.5621009,.5081961,0,1,0,0,1,0,0,1,1,1,1,1,.101193,-.103786,.236301,-.56145,.071768,-.587525,.462406,-.740558,-.404307,-.598162,-1.86567,0,1,1,1,0,0,0,0,-.4176122,-.8026611,0,1,0,1,1,1,0,1,0,1,1,1,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.7810565829277038574,-.5461962223052978516,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,-.759460151195526123,-.3047009706497192383,-.2995586097240447998,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,-.1999451965093612671,-.6095348596572875977,-1.039382338523864746,-.4910799562931060791,.0190930496901273727,.2551655173301696777,.4686608612537384033,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414,9,45,107
3,3,46,1.070705,1,97674.41,0,1,58604.65,0,1.243777,12.63322,2.975923,1.389917,1,1,1,71,1.366601,1,1,25,12,0,31,12,1,0,3334.884,71947.68,0,.3646372,.6076272,.7211074,.4017513,.4466998,.727741,.3784924,-.2057353,0,1,-.5850186,.1325868,.9824559,.5751494,1.35579,.015323,1,2,2,29,23,625,961,529,841,45074.84,71947.68,6,0,0,-3334.884,1.596183,1.636063,1.352428,1.779848,-.3982088,-1.205413,-.9871566,-.969682,-.4828277,-1.261255,-2.286893,-1.690594,.9682631,1.126906,1.119968,1.117154,1.180337,1.25695,1.219851,1.219917,.5589177,1.279022,.7141312,2.088925,1.521825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,1.0708993673324585,1.0908162593841553,.07355461,-1.2875433,-1.0003958,.16657268,-.37997058,-.6514561,-.91158772,-.0777495,.544526,.348062,.605998,.342985,.864087,.839751,.232483,.314181,.79116,-.377268,0,1,0,.5621009,.5081961,0,1,0,0,1,1,1,1,1,1,0,1,-1.31119,-1.48418,-1.29817,1.31122,-1.57571,.892206,-1.27328,-3.00563,-3.28553,-2.03958,.026977,0,1,1,1,0,0,0,0,-.4176122,.4383711,0,0,1,1,1,0,1,1,1,1,1,1,-.7810919284820556641,-.090351402759552002,-.8977436423301696777,-.7810565829277038574,-.5461962223052978516,.2869282662868499756,-.1745769083499908447,-.9871476292610168457,.6696137785911560059,-.9811438918113708496,-.9655997753143310547,-.2010470479726791382,-.9808602333068847656,-.9540673494338989258,-1.186030864715576172,-.1999451965093612671,-1.55393683910369873,-1.039382338523864746,-.4910799562931060791,.0190930496901273727,.2551655173301696777,-.592944025993347168,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414,28,98,107
4,4,40,.0413044,0,0,5462.326,1,246677.7,0,.9509436,12.63322,.1829941,1.857018,0,1,1,67,.5948976,1,1,51,6,0,60,6,1,0,61474.42,37674.42,0,.3708248,.6504505,.7709236,.7829538,.6100976,.8052407,.718217,-.0943792,0,1,.2130017,.0689493,.9824559,.5751494,1.35579,.040798,1,4,5,58,49,2601,3600,2401,3364,9510.33,37674.42,9,0,0,-61474.42,3.961421,.4526186,-.3647082,.3844649,1.207956,-.5282304,-.3142838,-1.344942,-.9278083,.2145934,-.5931354,-1.439698,.8481745,.6443508,1.004454,.7419458,.7379244,.591736,.5855784,-.9215168,.9087556,.404517,.7833012,-.9102542,.4582795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,-.05915939435362816,.10590657591819763,.07355461,-.8269115,1.1998385,-1.2505616,-.88945674,-.95652057,.03380189,-1.64034,-.625335,.348062,.605998,.342985,-.27875,.839751,.232483,.314181,.79116,-.377268,0,1,0,.5621009,-1.245149,1,0,0,0,1,1,1,1,1,1,1,1,-1.31119,1.27661,.236301,-.56145,-.751969,.15234,-.405438,-.740558,-.404307,-.598162,-.919348,1,1,1,0,0,0,0,0,.6031469,-.8026611,0,0,0,0,0,0,1,1,1,1,1,1,-.7810919284820556641,-.809261620044708252,-.8977436423301696777,-.7810565829277038574,-.5461962223052978516,.9898039102554321289,.4942382872104644775,-.2546564042568206787,.6696137785911560059,-.3047009706497192383,-.2995586097240447998,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,-1.186030864715576172,-.1999451965093612671,-.6095348596572875977,.1328473389148712158,-.4910799562931060791,.0190930496901273727,-.6233117580413818359,-.592944025993347168,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414,1,85,105
3,4,40,-1.823819,1,31395.35,9302.325,0,0,0,1.026876,8.183647,.1829941,.8532873,1,1,1,65,.947697,1,1,24,12,1,27,12,1,57558.14,3334.884,52325.58,0,.3110393,.2366855,.2169997,.0200446,.436288,1.968988,.992229,-.5382842,0,1,.8148621,.2524381,.9824559,.5751494,1.35579,.0544003,1,2,2,25,22,576,729,484,625,57558.14,52325.58,3,0,0,-3334.884,.9090908,-.9675142,-.2326208,.3844649,-1.306041,.4875438,1.704335,.1560986,-.037847,-.5233309,1.100622,.6929168,.4879083,.6443508,1.119968,.6168763,.7379244,1.25695,1.219851,.9139978,.9087556,1.202978,.4374514,2.213891,-.1701789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,.4856906533241272,.10590657591819763,1.5569743,-.53901659,.28307419,1.7411664,.2993443,-.04132715,.41195774,-.2116859,.544526,-1.23012,.605998,-1.1108,.864087,.839751,1.67797,1.78861,-.831687,.940521,1,0,0,.5621009,.5081961,0,1,0,0,0,1,1,1,1,1,0,1,-1.31119,-.103786,-1.29817,-.56145,-.751969,.15234,-1.27328,.391981,.556102,.122547,.026977,0,0,1,1,0,0,0,0,.6031469,-.8026611,0,0,0,0,0,0,1,0,1,1,1,1,-.0635507106781005859,-.090351402759552002,.4890492856502532959,-.7810565829277038574,-.5461962223052978516,-.4159473776817321777,1.163053512573242188,-.9871476292610168457,.6696137785911560059,-.3047009706497192383,.3664825856685638428,-.9496274590492248535,.3727986514568328857,-.281720578670501709,.8028440475463867188,.8030965328216552734,1.279269218444824219,.1328473389148712158,-.4910799562931060791,1.000243306159973145,1.133642792701721191,-1.654549002647399902,.5057907700538635254,.2300691008567810059,.2139534652233123779,-1.433861851692199707,-.6882202625274658203,.2232741862535476685,5,37,107
6,6,32,-1.863925,0,0,1511.628,1,81395.35,0,-.0942884,5.23669,.1829941,.5165941,1,1,1,59,.4954525,1,1,25,12,1,33,12,1,47093.02,0,32703.49,0,.2317116,-.3123271,-.3479125,-.6196921,.3955589,.7185587,.4953953,-.8345401,0,1,.1634653,.1876832,.9824559,.5751494,1.35579,.0142367,1,2,2,31,23,625,1089,529,961,47093.02,32703.49,8,0,.5,0,.6944444,-1.677581,-1.553495,-1.70861,-1.026708,.4875438,.0221526,1.281879,-.4828277,.9525176,-1.157721,-.5615624,.2477309,.483499,-.1506867,.1165983,.5167179,.4586932,1.061283,.1492,.5589177,.6326487,.8524711,3.088652,.4099366,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,-2.1981985569000244,-1.3714579343795776,-.42091861,-.53901659,1.3831913,.00911331,-.71962802,-.6514561,.97919151,.8598047,.544526,-1.23012,.605998,.342985,-.27875,.839751,.232483,.314181,-.831687,.940521,0,0,1,.5621009,.5081961,0,1,0,0,1,0,1,0,1,0,1,1,.101193,1.27661,.236301,2.24755,.071768,.892206,2.19809,.391981,-.404307,.843255,.026977,0,0,0,0,1,0,0,0,.6031469,-.8026611,0,0,0,0,0,0,0,0,1,1,1,1,-.7810919284820556641,-.809261620044708252,-.8977436423301696777,-.7810565829277038574,-.5461962223052978516,.2869282662868499756,-.1745769083499908447,-.2546564042568206787,-.0449231751263141632,-.3047009706497192383,-.2995586097240447998,-.9496274590492248535,-.3040307760238647461,-.281720578670501709,-1.186030864715576172,-.1999451965093612671,-.6095348596572875977,-1.039382338523864746,-.4910799562931060791,.0190930496901273727,.2551655173301696777,-.592944025993347168,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,-1.433861851692199707,-.6882202625274658203,-.6445451974868774414,20,104,107
5,7,30,-1.78594,0,0,13023.26,1,29069.77,0,.7802495,.6457357,.1829941,1.014865,0,1,1,60,.7030195,1,1,39,8,1,27,12,1,218023.3,0,87209.3,0,.3501562,.5074062,.4768452,.3014667,.4631527,.5244018,.4704151,-.3652307,0,1,-.7663285,.195182,.9824559,.5751494,1.35579,.0231128,1,3,3,25,37,1521,729,1369,625,218023.3,87209.3,-12,4,.5,0,.4,-1.204203,-1.157233,.3844649,-.468042,-.5282304,-.3142838,1.657139,-.9278083,1.690442,.5360361,1.445604,.7280857,.483499,.6579115,1.117154,.7379244,.8578215,.9027146,.1492,.3839988,.7086926,.9216411,-.7852884,.3615936,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-.06535,-.184256,-.274115,-.087151,0,1.0910789966583252,.10590657591819763,-.91539183,-.53901659,1.1998385,-.14834605,-.88945674,.5688018,.41195774,2.065232,-.625335,.348062,-.586418,.342985,-.27875,-.372112,.232483,.314181,.79116,.940521,0,0,1,.5621009,.5081961,0,1,0,0,1,0,1,1,1,1,1,0,.101193,-.103786,.236301,-.56145,.895505,-1.32739,3.06594,.391981,-2.32512,.843255,-1.86567,0,0,1,0,1,1,0,0,.6031469,1.679403,0,0,0,0,0,0,0,0,0,1,0,0,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.7810565829277038574,-.5461962223052978516,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,.6696137785911560059,-.3047009706497192383,-.9655997753143310547,-.9496274590492248535,-.9808602333068847656,-.9540673494338989258,-.1915934085845947266,-.1999451965093612671,-.6095348596572875977,-1.039382338523864746,-.4910799562931060791,-1.943207383155822754,-1.501788973808288574,-.592944025993347168,-1.906986117362976074,-.6579179167747497559,-.6518506407737731934,-.3196706473827362061,-.6882202625274658203,-.6445451974868774414,20,92,105
9,7,51,-.0952361,0,0,6046.512,1,52325.59,0,.7591767,12.63322,2.677621,.8248335,1,1,1,76,1.011828,1,1,37,12,0,41,10,1,0,6669.768,85029.06,0,.4789376,1.39868,1.382118,1.469484,.6537031,.1829941,.1829941,-.3077974,0,1,-.4174764,.1274873,.9403917,.9172066,1.217199,.0158254,1,3,3,39,35,1369,1681,1225,1521,69571.78,85029.06,4,-2,0,-6669.768,1.222178,1.162685,1.22034,.7333107,1.906289,-.189639,.358589,-.2191616,.4071336,-.5233309,-1.157721,.442021,1.208441,.483499,.8889396,.9920848,.2955115,.591736,.9027146,1.219917,.0341609,.7467145,.5757913,1.464096,1.715196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,.02155947126448154,-1.3714579343795776,-.42091861,.15193118,.28307419,-1.7229397,-2.0782578,-1.5666495,.22287982,.0115413,-.625335,.348062,.605998,.342985,-.27875,-.372112,1.67797,1.78861,.79116,-.377268,1,0,0,.5621009,-1.245149,1,0,0,0,1,0,0,1,1,1,1,1,1.51358,-2.86458,-2.83264,.374884,.071768,.892206,-.405438,.391981,.556102,1.56396,.973303,0,0,0,1,0,1,1,1,.6031469,1.679403,1,1,1,0,0,0,1,1,1,1,1,1,-.7810919284820556641,.628558814525604248,1.182445764541625977,2.161648273468017578,2.251396417617797852,.9898039102554321289,1.163053512573242188,1.210326075553894043,-.759460151195526123,1.048184871673583984,1.032523751258850098,-.2010470479726791382,1.049628138542175293,1.0629730224609375,.8028440475463867188,2.809180021286010742,1.279269218444824219,3.649536609649658203,4.150620937347412109,1.000243306159973145,1.133642792701721191,1.53026580810546875,.5057907700538635254,1.118056058883666992,1.079757571220397949,-.3196706473827362061,1.091064691543579102,1.091093540191650391,31,162,183
5,5,49,-.4138487,0,0,7441.86,1,44850.5,0,1.207217,8.183647,8.183647,.9566624,1,1,1,73,.9291443,1,1,39,0,1,28,0,1,57558.14,6669.768,54505.82,0,.3470225,.4857188,.4485291,.2864588,.4490867,1.250764,.8136359,1.034742,0,1,.7162885,.1510298,.9855945,.9172066,1.217199,.034161,1,3,3,26,37,1521,784,1369,676,57558.14,54505.82,-11,0,0,-6669.768,.9469698,.9259962,.6919909,.3844649,1.626956,.1489524,-.3142838,.906619,.8521143,-.892293,-.5931354,.0656772,.4879083,.8052025,1.004454,1.117154,.5167179,.3256505,1.061283,.3021595,1.083675,.7467145,.4374514,.0894723,1.521825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.157472,-.184256,-.274115,-.087151,0,.80856418609619141,1.0908162593841553,-.42091861,-1.5178593,1.1998385,1.4262476,.2993443,.26373732,1.3573474,-.7027857,.544526,.348062,.605998,.342985,-.27875,-.372112,.232483,.314181,.79116,-.377268,0,0,1,-.584273,.5081961,0,1,0,0,1,1,1,1,0,0,1,1,.101193,-1.48418,-1.29817,1.31122,-.751969,-1.32739,-.405438,.391981,.556102,.843255,-1.86567,1,1,1,1,1,1,0,0,.6031469,-.8026611,1,0,1,1,1,1,1,0,1,1,1,1,-.0635507106781005859,-.090351402759552002,-.2043471783399581909,-.0453803874552249908,-.5461962223052978516,-.4159473776817321777,-.1745769083499908447,-.2546564042568206787,.6696137785911560059,-.3047009706497192383,-.2995586097240447998,-.2010470479726791382,-.3040307760238647461,-.281720578670501709,-.1915934085845947266,-.1999451965093612671,-.6095348596572875977,.1328473389148712158,-.4910799562931060791,-.9620571732521057129,-.6233117580413818359,1.53026580810546875,.5057907700538635254,-.6579179167747497559,-.6518506407737731934,1.908711791038513184,-.6882202625274658203,-.6445451974868774414,16,85,184
